,unique_id,winning_bid,hours_final,hours_final_nan,age_at_sale,age_at_sale_nan,bucket,bucket_bin,engine,tires,transmission,score
632,rbauction_11114932,-0.402470456767821,-0.10797902633413854,0,0.6666666666666666,0,bkt,1,,,,14.002132103661303
577,rbauction_11082661,-0.07256623955150854,-1.13249305801338,0,-0.3333333333333333,0,,0,,,,64.07900421288579
6033,ironplanet_1949959,-0.11851038872637609,-6.73282429300883,0,-0.6666666666666666,0,67” Wide General Purpose Smooth Edge Bucket,1,Ultra Low Sulfur Diesel,Cushion Tires,,38.63472708605987
1080,rbauction_10167788,0.12282861330656658,-0.25664093479837585,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,42.664246453380386
4488,bigiron_BO0204,-0.41989297955026395,0.022338081921914867,0,0.6666666666666666,0,"60"" Bucket",1,48 Horse Power Kubota V2203 Diesel Engine,10-16.5 Tires,Hydrostat Transmission,25.472519967275282
3706,rbauction_11079027,-0.5545480135607281,0.6258625546276707,0,0.6666666666666666,0,bkt,1,,,,46.56022302540807
2924,PW_K2453,0.10540609052412186,-1.4052926471600546,0,-0.6666666666666666,0,Paladin low profile bucket,1,"72 HP, Yanmar 4-TNV98CTNMS four cylinder turbo diesel engine",Titan 12-16.5 NHS tires,Two speed hydrostatic transmission,49.74792537260914
2712,PW_G3565,-0.43772548144110157,0.8955476177400685,0,-0.3333333333333333,0,"72""W bucket",1,Kubota four cylinder turbo diesel engine,12-16.5 tires,Hydrostatic transmission,27.02013844469047
4077,rbauction_10455288,0.0314111314391301,-0.6883551073815514,0,0.3333333333333333,0,bkt,1,,,,41.143174748990994
2870,PW_L6365,0.13985958538880894,-2.392849469304425,0,-1.0,0,,0,JCB 2.482L four cylinder turbo diesel engine,10-16.5 tires,Two speed hydrostatic transmission,71.72292312234809
1855,ironplanet_1637350,-0.3055924010504629,-6.73282429300883,0,-0.3333333333333333,0,"67"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,Solid  Tires,,43.454229963118046
1917,rbauction_10175836,-0.5545480135607281,-0.5177854924309567,0,-0.3333333333333333,0,,0,,solid tires,,29.52158388355365
2860,PW_AR9342,-0.7342559650537872,-0.415002671874801,0,0.6666666666666666,0,,0,John Deere 2.9L three cylinder diesel engine,"10-16.5 tires, Tires worn",Hydrostatic transmission,32.85793754890977
4851,rbauction_11250613,-0.21970666902392466,-0.05342328320004347,0,-0.6666666666666666,0,bkt,1,,solid tires,,32.50381281356087
983,rbauction_10697309,-0.27586912621808235,-0.2252523602996129,0,0.3333333333333333,0,bkt,1,,,,31.29529556500805
2542,PW_E5233,-0.7450057390983122,0.3858900388525933,0,0.0,1,"GP 66"" bucket",1,"49 HP, Yanmar diesel engine",10-16.5 NHS tires,,52.526236049418905
1675,rbauction_10759216,0.15651621991669984,0.656583962875869,0,-0.6666666666666666,0,,0,,,,30.005529837375946
785,rbauction_11000655,-0.4747009299256124,0.0,1,-0.3333333333333333,0,bkt,1,,,,14.599633669588249
4818,ironplanet_1637359,-0.336529201143553,-6.73282429300883,0,-0.3333333333333333,0,"67"" General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,48.91540228044737
1973,rbauction_10203353,-0.11851038872637609,-1.8662349648396395,0,-1.0,0,bkt,1,,solid tires,,48.13425161902247
500,rbauction_10486176,0.12282861330656658,0.5913041780663945,0,-0.6666666666666666,0,bkt,1,,solid tires,,46.78529278302328
2581,PW_H1343,-0.3055924010504629,0.8985101620225284,0,0.6666666666666666,0,"81""W bucket",1,Four cylinder diesel engine,12-16.5 tires,,35.17456675683952
3791,bigiron_FN1505,-0.36878285015768775,0.7711017661991345,0,0.6666666666666666,0,"62"" Bucket",1,"46 Hp, Diesel","10.00-16.5 Front Tires, 10.00-16.5 Rear Tires",Hydrostatic,15.96495076132914
2117,PW_2054,-0.27586912621808235,-0.4418009498601517,0,-0.3333333333333333,0,"74"" bucket",1,75 hp liquid cooled diesel engine,,,37.304852827791755
3079,PW_ED9541,-0.67277526594052,0.006148767844634126,0,0.0,1,"84""W rock bucket, Bucket welded to quick coupler",1,Four cylinder diesel engine,"12-16.5 tires, Two tires flat",Hydrostatic transmission,30.58718529880755
1361,rbauction_10206520,-0.402470456767821,0.5870980138017436,0,0.0,0,bkt,1,,solid tires,,25.997696183907404
292,rbauction_10797203,-0.21970666902392466,0.17170150442336618,0,-0.3333333333333333,0,bkt,1,,,,43.38053489137807
2498,PW_AW9227,-0.8493015998450071,-0.713945754233715,0,-0.3333333333333333,0,"44""W bucket, Additional 44""W toothed bucket",1,Kubota three cylinder diesel engine,23 x 8.50 x 12 tires,,26.53652725721293
3615,rbauction_10078505,-0.8618282712179406,0.4341134806336513,0,0.0,1,bkt,1,,,,19.165192736066835
1682,rbauction_10480363,0.12282861330656658,0.5441112366900183,0,-0.6666666666666666,0,bkt,1,,,,43.6504545121049
93,rbauction_10779809,-0.7450057390983122,0.08277033052736708,0,0.0,0,,0,,cushion tires,,19.920194260922532
3172,PW_DF3618,-0.9849926509182225,0.0,1,1.0,0,"68""W bucket",1,Four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,19.50792836493732
4626,rbauction_11251940,-0.402470456767821,0.07487340135729993,0,-0.6666666666666666,0,bkt,1,,,,23.37479573612186
4457,rbauction_11030454,-0.7450057390983122,0.3980003294517967,0,0.3333333333333333,0,,0,Kubota 3 cyl,,,50.86256219819191
3783,rbauction_10166078,-0.402470456767821,0.542781904317525,0,0.0,0,bkt,1,,,,24.119317749374577
2078,rbauction_10872636,0.49605012658804704,-2.431318922027245,0,-1.0,0,elec Q/C bkt,1,,,,32.79356455706922
859,rbauction_10791093,0.45273283052287816,-2.181946623823156,0,-1.0,0,bkt,1,,,,37.55211139399046
3471,rbauction_10491282,-0.24726775590351657,0.5141617532232594,0,-0.6666666666666666,0,bkt,1,,,,42.05057799553156
279,rbauction_10749509,-0.6438094588007637,0.5349871049077967,0,1.3333333333333333,0,bkt,1,,,,31.52918348615534
4058,ironplanet_1894224,-0.9007007078353197,-6.73282429300883,0,0.0,1,"48"" General Purpose Bucket w/ Teeth The engine started and ran. The drivetrain engaged in forward and reverse. The hydraulic system was operational. The main components appear to be in place and operational.",1,,,,27.12023780359116
2900,PW_K5701,-0.8369786232356651,-0.0955083322725411,0,0.6666666666666666,0,"66""W bucket",1,Perkins 700 Series four cylinder diesel engine,Solid tires,Hydrostatic transmission,61.77685266283428
1939,rbauction_10303031,-0.09519019911061033,-0.3458737141288451,0,-0.3333333333333333,0,bkt,1,,aperture tires,,21.548328818555046
3850,rbauction_10422565,-0.3055924010504629,-0.14309454180243497,0,1.0,0,bkt,1,,,,43.679393742782366
5873,ironplanet_1665063,-0.21970666902392466,0.0,1,-0.6666666666666666,0,,0,Ultra Low Sulfur Diesel,,,37.395392928662254
1956,rbauction_10728319,-0.5978653096258961,0.3371087933639062,0,1.0,0,grapple bkt,1,,,,42.978942216758604
2445,PW_E2578,-0.9416753548530545,0.8211109000825296,0,0.0,1,,0,"73.5 HP, Deutz four cylinder diesel engine",12-16.5NHS tires,,15.205370251030855
3461,rbauction_11028660,0.2780313141708701,0.34658535128012546,0,0.0,0,4-in-1 bkt,1,,rubber tracks,,45.94780938284104
861,rbauction_10747384,-0.43772548144110157,1.208929283040273,0,-0.6666666666666666,0,bkt,1,,,,17.763684210228135
6087,rbauction_11174997,-0.6438094588007637,0.8682721270132104,0,1.6666666666666667,0,bkt,1,,,,22.46733323548618
938,bigiron_DN0873,-0.11851038872637609,0.6651125663067251,0,0.0,0,,0,4 Cylinder Kubota Diesel Engine,12-16.5 Tires,2 Speed Hydro,25.454201167170567
3701,rbauction_10631468,-0.11851038872637609,-0.17113388151099673,0,-0.6666666666666666,0,bkt,1,,,,22.267900729509506
3984,rbauction_10333805,-0.9277695268422086,0.8261032318554512,0,1.0,0,bkt,1,,segmented tires,,24.438973777274466
6,rbauction_10657678,-0.43772548144110157,0.9552000649141982,0,0.3333333333333333,0,bkt,1,,,,34.4493283874856
1063,rbauction_10258464,0.12282861330656658,0.019124005435355633,0,-0.3333333333333333,0,hyd Q/C bkt,1,,aperture tires,,44.071451745036754
5792,ironplanet_1783066,-0.7236565424358794,0.0,1,0.3333333333333333,0,,0,Manual Coupler There was no response from the engine when the key was turned.  The main components could not be operationally checked.,Cushion Tires,,31.39865103238101
3022,PW_J2537,-0.16742067226840174,0.3903850575875133,0,0.0,0,"68""W bucket",1,Kubota 2.0L four cylinder diesel engine,Solid Deal Xtra-Wall 10-16.5 tires,Hydrostatic transmission,23.25597757524431
4438,rbauction_11114931,-0.27586912621808235,-0.6643651217940678,0,-0.6666666666666666,0,bkt,1,,,,32.317630981086566
224,rbauction_10462507,-0.09519019911061033,-0.40908411051803834,0,0.0,0,bkt,1,,,,48.26059560580887
1523,rbauction_10379994,-0.8618282712179406,0.9391106904818475,0,1.0,0,bkt,1,,,,24.429342118184408
2396,PW_B8130,-0.402470456767821,-0.3094366825487777,0,1.0,0,"Bobcat 66"" combination bucket",1,Isuzu four cylinder diesel engine,12-16.5NHS tires,,24.36812009305949
436,rbauction_10519852,-0.402470456767821,0.6436337287444193,0,-0.3333333333333333,0,bkt,1,,,,18.62164930452477
5980,rbauction_10861301,-0.402470456767821,0.4776798614135015,0,0.3333333333333333,0,bkt,1,,,,25.91637666878824
1043,rbauction_10258921,-0.5978653096258961,1.1191273169376534,0,2.0,0,bkt,1,,,,17.891163038739624
1358,rbauction_10544105,-0.09519019911061033,0.9644397580701188,0,0.0,0,bkt,1,,,,31.304873075329233
4085,rbauction_11057943,-0.11851038872637609,-0.1121755879573009,0,-0.6666666666666666,0,bkt,1,,,,41.86686669390411
4340,rbauction_10174953,-0.336529201143553,0.7399531958497875,0,0.3333333333333333,0,bkt,1,,aperture tires,,36.12329053574057
602,rbauction_11116201,-0.5545480135607281,-0.22898164581717786,0,1.0,0,bkt,1,,,,32.672272861338094
4779,rbauction_11222563,0.49605012658804704,-0.6487282917593028,0,-0.3333333333333333,0,bkt,1,,,,46.81013833635011
3183,PW_DC0447,-0.9558411198801284,0.0,1,0.6666666666666666,0,"67""W bucket",1,Four cylinder diesel engine,Deestone 10-16.5 tires,Hydrostatic transmission,34.01865913371345
5801,rbauction_10048731,-0.43772548144110157,0.940521526800912,0,1.0,0,bkt,1,,,,45.64019247009119
1338,rbauction_11135339,-0.5135733665429933,0.0,1,0.3333333333333333,0,bkt,1,,,,22.33626171140134
5857,rbauction_10814623,-0.27586912621808235,0.8639760192583917,0,-0.3333333333333333,0,bkt,1,,,,18.7947037594711
5936,rbauction_10058332,-0.21970666902392466,0.20782383818046984,0,-0.6666666666666666,0,bkt,1,,,,29.601093998942034
1853,rbauction_11261382,0.050598140148773396,-0.2812244727075839,0,-0.6666666666666666,0,bkt,1,,,,25.750026277657703
5608,ironplanet_1981127,-0.1931128399187525,-6.124070956468661,0,-0.3333333333333333,0,"72"" General Purpose Tooth Bucket",1,Ultra Low Sulfur Diesel,Cushion Tires,,25.26403311463169
768,rbauction_10486850,-0.24726775590351657,0.693393468539727,0,1.0,0,bkt,1,,,,17.128366708478545
1308,rbauction_10673834,-0.07256623955150854,-1.9492521437556891,0,-0.6666666666666666,0,bkt,1,,,,25.736599005721043
2079,rbauction_10045773,-0.5545480135607281,-0.05342328320004347,0,0.3333333333333333,0,bkt,1,,,,24.44938110573932
3882,rbauction_10613770,0.21970666902392466,-0.8731419182291339,0,-0.6666666666666666,0,,0,,,,30.729685095503637
5164,rbauction_11137896,-0.27586912621808235,0.6372854170660055,0,0.3333333333333333,0,,0,,solid tires,,47.620316511153014
3265,PW_EN9611,-0.8011681962924699,0.6011100845989006,0,1.3333333333333333,0,6'W bucket,1,"46 HP, Kubota four cylinder turbo diesel engine",10-16.5 tires,Hydrostatic transmission,45.12093554494346
2104,rbauction_10182662,0.5168143395368485,-0.6608661314297818,0,-1.0,0,hyd Q/C bkt,1,,,,47.001830873097184
1931,rbauction_11095916,-0.27586912621808235,0.45836637459602186,0,0.3333333333333333,0,bkt,1,,,,21.36049967678928
5839,rbauction_10082852,0.08757358863328601,-0.24786937204871637,0,-0.6666666666666666,0,bkt,1,,,,38.93247445977511
3666,rbauction_10086066,0.24942994385630435,-0.3117802340921741,0,-1.0,0,bkt,1,,,,22.858530963534275
464,rbauction_10486434,0.21970666902392466,0.6499364813908152,0,-0.6666666666666666,0,bkt,1,,,,58.05081258007103
568,bigiron_EP8541,0.4067886813480106,-1.2280177695028058,0,-0.6666666666666666,0,,0,"74 Hp, Bobcat 4 Cyl Diesel, Water Cooled Engine","12-16.5 Tires, A Set Of Rubber Tracks That Fit This Machine Sell Separately On This Auction Lot #EP8539",Hydrostatic,26.92105995708875
725,rbauction_11164731,-0.5978653096258961,-0.5888247085842607,0,0.6666666666666666,0,bkt,1,,,,19.883528678033127
3341,PW_DF2055,0.5663644258719449,-0.6829670817719049,0,-1.0,0,"74""W low profile bucket",1,Kubota V3800 four cylinder diesel engine,"18""W tracks",Two speed hydrostatic transmission,58.68630003859386
1818,rbauction_10477622,-0.09519019911061033,0.77910056865239,0,-0.3333333333333333,0,bkt,1,,,,35.71405296475006
1526,rbauction_10022974,-0.36878285015768775,0.903523665273192,0,0.0,0,bkt,1,,,,42.62669925135361
3805,rbauction_10206527,-0.050598140148773396,-0.7655097492516839,0,-0.6666666666666666,0,,0,,solid tires,,32.97093158360603
395,rbauction_10621948,0.12282861330656658,-0.08050299762108412,0,-0.3333333333333333,0,bkt,1,,,,37.026098701708456
2285,PW_8002,-0.8493015998450071,-0.14892362572153717,0,0.0,1,,0,Ford three cylinder diesel engine,12-16.5NHS tires,,34.13536687579612
5071,rbauction_11165766,-0.36878285015768775,0.9738547373776083,0,-0.3333333333333333,0,bkt,1,,,,15.482182195457087
660,rbauction_10332421,0.12282861330656658,0.4852878823074315,0,-0.3333333333333333,0,bkt,1,,,,20.715146503018392
813,rbauction_10157606,-0.4747009299256124,0.7755356359881725,0,0.6666666666666666,0,bkt,1,,,,38.22578929869635
2101,rbauction_10149102,0.45273283052287816,-0.6758340848377336,0,-0.6666666666666666,0,hyd Q/C bkt,1,,solid tires,,26.08764755668025
1143,rbauction_10617041,-0.6438094588007637,-0.17063416859865216,0,1.3333333333333333,0,bkt,1,,,,31.611463115181284
1035,rbauction_10580558,-0.6438094588007637,0.5583848230973146,0,1.0,0,,0,,,,34.59233767252009
5358,rbauction_10033271,-0.336529201143553,0.2800917906197382,0,-0.3333333333333333,0,bkt,1,,,,33.197903951631865
25,rbauction_10522343,-0.07256623955150854,0.18712736464860283,0,0.0,0,bkt,1,,,,30.845971575693998
1823,rbauction_10817589,-0.5545480135607281,-0.11357890983204608,0,2.0,0,"add'l bkt & forks, bkt",1,,,,23.104043852094744
2552,PW_E5274,-0.43772548144110157,-0.41236727478923313,0,1.0,0,"72""W bucket",1,"57 HP, Case 4-290 239 C.I.D. four cylinder diesel engine",12-16.5 tires,Hydrostatic transmission,50.40068584364558
2465,PW_E5117,-0.7895977980601474,0.0,1,1.0,0,GP 6' bucket,1,"60 HP, New Holland three cylinder diesel engine",305/70D16.5NH3 tires,,29.16765226738557
6108,bigiron_DC6516,-0.7885650751703155,0.1400123496627843,0,0.3333333333333333,0,"66"" Low Profile Bucket",1,52 HP Turbo Charged Diesel,10-16.5 Tires,,45.63037418073879
5540,ironplanet_2017300,-0.3055924010504629,-1.5416942132999996,0,-1.0,0,,0,Ultra Low Sulfur Diesel,,,24.49646391262535
4918,rbauction_10118616,0.011725703531394238,0.3272455131542913,0,-0.6666666666666666,0,bkt,1,,solid tires,,12.993434663312938
1815,rbauction_10588110,-0.336529201143553,0.46759325679682767,0,0.6666666666666666,0,bkt,1,,,,42.27478263118822
5546,rbauction_11160253,-0.9277695268422086,1.0521023948307835,0,0.0,1,bkt,1,,,,33.61373643643039
4845,rbauction_10708860,0.2780313141708701,-5.319342818039791,0,-0.6666666666666666,0,Q/C bkt,1,,,,50.22494108251575
1962,rbauction_10806343,-0.21970666902392466,0.060400686183952404,0,-0.6666666666666666,0,bkt,1,,segmented tires,,33.05359518532696
3507,rbauction_10364858,-0.402470456767821,0.41637054546546753,0,1.0,0,,0,,,,29.644798358442603
773,rbauction_10562355,0.050598140148773396,0.19209951655775612,0,-0.3333333333333333,0,bkt,1,,,,44.851181441857484
3061,PW_DC5410,-0.49778432954933294,-0.22472089558157823,0,1.0,0,"74""W bucket",1,"73 HP, Deutz four cylinder diesel engine",305/70D16.5 tires,Hydrostatic transmission,20.6296636691803
2913,PW_K1094,-0.4900114781966236,0.30718028680657483,0,-0.6666666666666666,0,"72""W bucket",1,Four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,40.26760486021712
5045,rbauction_11197996,0.13985958538880894,-0.380709543878752,0,-0.6666666666666666,0,bkt,1,,,,42.346339568985705
4521,rbauction_10489182,0.12282861330656658,-0.8340056968397812,0,-0.3333333333333333,0,bkt,1,,,,41.886431649081395
3968,bigiron_AY0544,-0.4552487213960479,-1.0493306297618115,0,0.6666666666666666,0,"Includes 72"" Bucket (Bucket And Cutting Edge Shows Wear)",1,Perkins 80 HP Diesel Motor With Block Heater,Mclaran 12X16.5 Flat-Proof Tires Showing Wear,,31.164525425065783
4030,rbauction_11277769,-0.6438094588007637,0.9147730742254342,0,1.0,0,bkt,1,,,,41.13293649759813
201,rbauction_10562210,0.011725703531394238,-0.5081951489541315,0,-0.3333333333333333,0,Q/C bkt,1,,solid tires,,48.56108225835371
4877,ironplanet_1957562,0.4067886813480106,-1.8458097321660882,0,-0.6666666666666666,0,"72"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,53.88418359260935
2070,rbauction_11079956,-0.4747009299256124,0.49095095675850403,0,1.0,0,bkt,1,,,,47.52663446026842
1986,rbauction_10151201,0.050598140148773396,0.09207978190672474,0,-0.3333333333333333,0,bkt,1,,,,26.4744311628097
3176,PW_EJ9971,-0.16742067226840174,-0.04126744319302853,0,0.0,0,,0,New Holland four cylinder diesel engine,"12 x 16.5 foam-filled tires, 16"" over the tire tracks",Hydrostatic transmission,28.951054229602068
5552,bigiron_FP4654,-0.4596935808438367,0.7758417692927594,0,0.0,1,,0,"Diesel, Lift Cylinders, Tilt Cylinders","12X16.5 Front Tires, 12X16.5 Rear Tires",Hydrostatic,43.636539813732576
5317,rbauction_10272899,-0.5135733665429933,0.30920756485044487,0,-0.6666666666666666,0,grapple bkt,1,,aperture tires,,27.926739304747425
5064,rbauction_10252012,-0.5545480135607281,0.85345427809352,0,0.3333333333333333,0,grapple bkt,1,,aperture tires,,14.582457062685863
5919,ironplanet_1738885,-0.36878285015768775,-6.73282429300883,0,-0.3333333333333333,0,"68"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,52.090011325389355
4716,rbauction_10940753,-0.07256623955150854,-0.9305640270824234,0,-0.6666666666666666,0,,0,,,,37.87705880935684
790,rbauction_10470534,-0.6927197423427893,-0.1691367335901008,0,-0.3333333333333333,0,bkt,1,,,,16.777262337034063
2354,PW_A5874,-0.36878285015768775,-0.5170440441642501,0,-0.6666666666666666,0,"66""W bucket",1,"52 HP, Caterpillar 3024C 2.2L four cylinder diesel engine",10-16.5 tires,,56.679098461731
139,rbauction_10622796,0.21970666902392466,-0.6573810259844082,0,-0.3333333333333333,0,bkt,1,,,,40.87142655982817
1886,rbauction_10607655,-0.402470456767821,1.1341813662634177,0,-0.6666666666666666,0,bkt,1,,,,30.063245459924413
338,rbauction_10637695,-0.27586912621808235,0.5944456339725296,0,0.0,0,bkt,1,,,,32.09350351252375
260,bigiron_EP2325,-0.36878285015768775,-0.1121755879573009,0,0.6666666666666666,0,6' Bucket,1,"4 Cylinder, 65 Hp, Water Cooled Engine",Max Speed 7.1 Mph Tire Size 12-16.5,,60.262653468572566
36,rbauction_10392359,-0.24726775590351657,0.0,1,-1.0,0,4-in-1 bkt,1,Kubota 25 hp diesel engine,,,29.509575958615432
719,rbauction_10108604,-0.8011681962924699,1.331353934951177,0,0.6666666666666666,0,bkt,1,,,,40.22591011921328
5977,ironplanet_2051992,0.050598140148773396,-6.73282429300883,0,-0.6666666666666666,0,"74 1/2"" Wide General Purpose Smooth Edge Bucket",1,,,,50.89329914053648
5819,rbauction_11259297,-0.5545480135607281,-0.14019444422027535,0,0.6666666666666666,0,bkt,1,,,,29.517063264057054
376,rbauction_10535431,0.08757358863328601,-1.060818276458016,0,-0.3333333333333333,0,bkt,1,,,,33.646342021714744
3139,PW_EC9483,0.5758972102231601,-4.62688375263082,0,-1.0,0,"LPE 78""W bucket",1,"84 HP net, 90 HP gross, Four cylinder diesel engine",Super Sidewall 14-17.5 tires,Two speed hydrostatic transmission,31.76142199280101
2759,PW_BS9152,-0.634395097195843,0.4859977668292427,0,-0.3333333333333333,0,"65""W bucket",1,Four cylinder diesel engine,Xtra Wall 10-16.5 foam-filled tires,Hydrostatic transmission,25.840491172408985
4390,rbauction_10453730,-0.7450057390983122,-0.2354117813361896,0,0.3333333333333333,0,bkt,1,,,,18.9166714514014
5946,ironplanet_1732991,-0.4747009299256124,-6.124070956468661,0,0.0,0,Tooth Bucket,1,,,,17.80819267226779
302,rbauction_10192025,-0.4747009299256124,0.22613801523419855,0,0.0,0,bkt,1,,,,35.81544022456993
1075,rbauction_10256321,-0.02924894348634055,-1.144524005326819,0,-0.6666666666666666,0,bkt,1,,,,34.819782661537914
5276,rbauction_10163469,0.12282861330656658,-0.506728962604001,0,-0.6666666666666666,0,bkt,1,,aperture tires,,26.696772163529022
4819,rbauction_10950367,-0.24726775590351657,-0.3819796025523698,0,-0.3333333333333333,0,bkt,1,,,,46.36112611160904
3245,PW_EB9608,-0.67277526594052,0.31497413461426194,0,1.0,0,"73""W bucket",1,John Deer Powertech 2.9L three cylinder diesel engine,12X16.5 foam-filled tires,Hydrostatic transmission,36.002965693882594
2573,PW_F7236,-0.7132033234189601,0.6467907590404108,0,0.3333333333333333,0,"124.3"" height to bucket hinge pin",1,"73 HP, Deutz BF4M1011F 2.92L four cylinder turbo diesel engine",12-16.5 NHS tires,,13.117734348305525
362,rbauction_10421539,0.21970666902392466,0.0,1,-0.6666666666666666,0,,0,,,,31.463175314841386
5339,rbauction_10546957,-0.4747009299256124,0.18911960464033725,0,-0.6666666666666666,0,bkt,1,,,,35.22033313606783
1565,rbauction_10630728,-0.21970666902392466,-0.7674789102106103,0,-1.0,0,,0,,solid tires,,43.28255389490418
2671,PW_D2272,0.06931134680273665,0.40684529291806176,0,0.3333333333333333,0,"Bobcat 80""W bucket",1,"81 HP, Kubota V3300 four cylinder turbo diesel engine","18""W tracks",Hydrostatic transmission,14.25048989419653
3875,rbauction_10659172,-0.6438094588007637,-0.5969043002484001,0,-0.3333333333333333,0,bkt,1,,,,36.11013097187868
3934,rbauction_10167791,0.49605012658804704,-0.6565119062501917,0,-0.6666666666666666,0,hyd Q/C bkt,1,,,,53.47132046995564
953,rbauction_10807967,-0.5978653096258961,0.4743305149741833,0,0.3333333333333333,0,,0,,,,20.68254239452445
481,rbauction_10664874,-0.402470456767821,-0.41368398481060875,0,0.0,0,bkt,1,,,,17.468643735268962
3673,rbauction_11073312,-0.5135733665429933,1.0919081159833552,0,0.3333333333333333,0,bkt,1,,,,21.769260908924192
272,rbauction_10235104,-0.27586912621808235,-0.37817492330348945,0,0.3333333333333333,0,bkt,1,,,,16.334620899786643
6082,bigiron_DB2508,-0.025050337936212586,-0.2863388247715368,0,0.0,0,"68"" Bucket With Teeth",1,"4 Cylinder Diesel Engine, 56 HP",10-16.5 Tires,Hydrostatic Transmission,15.848475107506589
2592,PW_I2632,-0.7342559650537872,0.693393468539727,0,0.6666666666666666,0,"71""W bucket",1,"46 HP, Kubota four cylinder diesel engine",Lifemaster 10-16.5 tires,Hydrostatic transmission,44.37724458768105
4200,rbauction_10410169,0.20439612075291436,0.13966154262007305,0,-1.0,0,bkt,1,,,,41.54666358534728
3908,rbauction_11093551,-0.5978653096258961,0.4065864143842034,0,0.0,1,bkt,1,,,,25.454060001352786
5562,rbauction_11048112,-0.7450057390983122,-0.72985473707157,0,-0.3333333333333333,0,bkt,1,,,,20.908997992197165
709,rbauction_10254609,-0.11851038872637609,-0.18727669866982485,0,0.6666666666666666,0,bkt,1,,,,23.224896407182587
3243,PW_DD5227,-0.8011681962924699,-0.029277558410911248,0,0.3333333333333333,0,"54""W bucket",1,"50 HP, Yanmar 4TNV88-XMS 2.19L four cylinder  diesel engine",10X16.5 NHS tires,Hydrostatic transmission,38.29536985348794
6132,ironplanet_2052000,0.0314111314391301,-0.7606060769938239,0,-0.6666666666666666,0,"74"" General Purpose Smooth Edge Bucket",1,,,,32.611012342926266
3052,PW_BV9174,-0.8369786232356651,0.26713852783962355,0,0.0,1,"68""W bucket",1,Deutz four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,46.43447144899706
3677,rbauction_10789573,-0.27586912621808235,0.06385005076543011,0,0.3333333333333333,0,bkt,1,,foam filled tires,,20.12379107142432
130,rbauction_10180354,-0.336529201143553,0.9633416079804942,0,-0.3333333333333333,0,hyd Q/C bkt,1,,,,17.608795674670578
4930,rbauction_10885967,-0.5135733665429933,0.0,1,0.6666666666666666,0,bkt,1,,,,39.90163153634168
4866,ironplanet_1868167,-0.24726775590351657,-6.73282429300883,0,-0.3333333333333333,0,"67"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,54.43893759776081
5112,rbauction_10365678,-0.4747009299256124,-0.26105978899975135,0,-0.3333333333333333,0,,0,,solid tires,,42.64552440457793
3786,rbauction_10835831,0.0314111314391301,-0.7724212159926911,0,-0.6666666666666666,0,bkt,1,,aperture tires,,35.310692009875275
490,rbauction_10129735,-0.7450057390983122,-0.07197845407914802,0,0.6666666666666666,0,,0,,,,31.64379055025196
89,rbauction_10833428,-0.24726775590351657,0.4428523131304549,0,-0.3333333333333333,0,Q/C bkt,1,,solid tires,,38.4399644728881
1635,rbauction_10297962,-0.5978653096258961,-0.08865592752479895,0,-0.3333333333333333,0,bkt,1,,solid tires,,19.831112335533675
1992,rbauction_10394138,-0.6438094588007637,-0.2094466772033889,0,0.3333333333333333,0,,0,,,,23.857280564908017
2935,PW_DB3605,-0.6159101231481472,-0.20631939050523992,0,0.0,0,"67""W bucket",1,New Holland four cylinder diesel engine,10-16.5 tires,Hydrostatic transmission,28.450906968566986
351,rbauction_10743404,-0.14257102428612622,-0.13346456132934376,0,0.3333333333333333,0,,0,,,,28.931961217061506
2240,PW_7500,-0.9849926509182225,1.0850591189240566,0,1.0,0,,0,"43.5 HP, Kubota diesel engine",,,24.327237134617228
1218,rbauction_10869954,-0.5545480135607281,-0.10519241769354663,0,0.6666666666666666,0,bkt,1,,,,39.16678011601276
2878,PW_J2668,-0.5978653096258961,0.20294016246511057,0,1.0,0,"Case 62""""W low profile bucket",1,Cummins four cylinder diesel engine,10R16.5 tires,Hydrostatic transmission,33.78414794130482
4596,rbauction_10193409,-0.6438094588007637,-0.34040176234781794,0,-0.3333333333333333,0,,0,,,,21.65930974660405
4179,ironplanet_1679092,0.12282861330656658,-0.7260854376387069,0,-0.3333333333333333,0,"84"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,,,33.157333338604275
1942,rbauction_11148726,-0.3055924010504629,0.3711876720404027,0,0.0,0,bkt,1,,,,40.78450559068837
399,rbauction_10189774,-0.3055924010504629,0.0,1,0.0,0,bkt,1,,solid tires,,54.17065719624611
3441,PW_DD7074,-0.21970666902392466,-0.1641636431799133,0,0.3333333333333333,0,"73""W toothed bucket, Hand bucket controls",1,Caterpillar four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,46.19924502857965
